test_hub,algo,round,rmse_ret,mae_ret,rmse_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price
FIN,fedavg,48,0.11577925831079483,0.06065625697374344,7.3747530819856175,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,49,0.11588948965072632,0.06133589893579483,7.361627575486985,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,50,0.11560042947530746,0.06085214018821716,7.348358769371402,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,51,0.11558891087770462,0.06086932495236397,7.347239410775131,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,52,0.11579017341136932,0.061512138694524765,7.35567105640007,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,53,0.11572584509849548,0.061142031103372574,7.345343857029518,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,54,0.11592034995555878,0.06143897399306297,7.356848983823681,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,55,0.11582185328006744,0.061140697449445724,7.356652976711697,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,56,0.11577516794204712,0.06095224246382713,7.359963408420596,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,57,0.11581394821405411,0.06113332137465477,7.360010833985557,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,58,0.11556278169155121,0.06088529899716377,7.342114344123663,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,59,0.11562745273113251,0.06098712608218193,7.350376120670171,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,60,0.11560507118701935,0.06094338744878769,7.3445300504231446,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,61,0.11592169851064682,0.061396654695272446,7.358844678696852,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,62,0.1157500371336937,0.06108412146568298,7.36502702676806,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,63,0.11561556160449982,0.060905106365680695,7.351753396828595,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,64,0.11578565835952759,0.06118982657790184,7.362406998385461,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,65,0.11582190543413162,0.06125665083527565,7.36044280980979,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,66,0.11576011031866074,0.06141972914338112,7.354513527615818,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,67,0.11554671078920364,0.060899700969457626,7.346493372364463,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,68,0.1158846914768219,0.06167634204030037,7.36289558944998,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
FIN,fedavg,69,0.11567118018865585,0.06120894104242325,7.347761793597318,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172
